gateway, tag, rssi, latitude, longitude, ts
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T06:57:44.008882566Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T06:57:44.008882566Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T06:57:44.008882566Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T06:57:44.008882566Z
cnb/AC4HAWY=,RAK4630-FDE9,-112,22.3707136,114.11456,2022-12-15T06:57:51.502862703Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T06:57:51.502862703Z
ZH/a//4Ab1A=,RAK4630-FDE9,-109,22.3428,114.20566,2022-12-15T06:57:51.502862703Z
y01BuvE4WuY=,RAK4630-FDE9,-96,22.3625704,114.119536,2022-12-15T06:57:51.502862703Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34191,114.19618,2022-12-15T06:57:51.502862703Z
AIAAAKAAccc=,RAK4630-FDE9,-107,22.362311,114.1196039,2022-12-15T06:57:51.502862703Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34191,114.19618,2022-12-15T06:57:58.975373006Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-15T06:57:58.975373006Z
ZH/a//4Aap8=,RAK4630-FDE9,-108,0,0,2022-12-15T06:57:58.975373006Z
rB8J//4GUl0=,RAK4630-FDE9,-107,22.268059103760965,114.22422051048666,2022-12-15T06:57:58.975373006Z
y01BuvE4WuY=,RAK4630-FDE9,-90,22.3625704,114.119536,2022-12-15T06:57:58.975373006Z
cnb/AC4HAWY=,RAK4630-FDE9,-113,22.3707136,114.11456,2022-12-15T06:57:58.975373006Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T06:57:58.975373006Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-15T06:57:58.975373006Z
ZH/a//4Aaqg=,RAK4630-FDE9,-109,0,0,2022-12-15T06:57:58.975373006Z
ZH/a//4Ax50=,RAK4630-FDE9,-111,22.35702,114.2196,2022-12-15T06:57:58.975373006Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T06:58:06.574870418Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-15T06:58:06.574870418Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-15T06:58:06.574870418Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T06:58:06.574870418Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T06:58:06.574870418Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34354,114.19725,2022-12-15T06:58:06.574870418Z
cnb/AC4HAhU=,RAK4630-FDE9,-120,22.3182848,114.180096,2022-12-15T06:58:13.975591234Z
ZH/a//4Ax58=,RAK4630-FDE9,-110,22.34953,114.17015,2022-12-15T06:58:13.975591234Z
y01BuvE4WuY=,RAK4630-FDE9,-74,22.3625704,114.119536,2022-12-15T06:58:13.975591234Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T06:58:21.424699716Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.343971252441406,114.1974105834961,2022-12-15T06:58:21.424699716Z
rB8J//4GUl0=,RAK4630-FDE9,-107,22.268059103760965,114.22422051048666,2022-12-15T06:58:21.424699716Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T06:58:21.424699716Z
cnb/AC4HAWY=,RAK4630-FDE9,-107,22.3707136,114.11456,2022-12-15T06:58:21.424699716Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T06:58:21.424699716Z
AIAAAKAAccc=,RAK4630-FDE9,-102,22.362311,114.1196039,2022-12-15T06:58:29.057608303Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T06:58:29.057608303Z
ZH/a//4Ax58=,RAK4630-FDE9,-119,22.34953,114.17015,2022-12-15T06:58:29.057608303Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34354,114.19725,2022-12-15T06:58:29.057608303Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T06:58:29.057608303Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34354,114.19725,2022-12-15T06:58:36.429792928Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-15T06:58:36.429792928Z
ZH/a//4Ax58=,RAK4630-FDE9,-120,22.34953,114.17015,2022-12-15T06:58:36.429792928Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T06:58:36.429792928Z
y01BuvE4WuY=,RAK4630-FDE9,-90,22.3625704,114.119536,2022-12-15T06:58:43.927996952Z
cnb/AC4HAWY=,RAK4630-FDE9,-105,22.3707136,114.11456,2022-12-15T06:58:43.927996952Z
ZH/a//4Aapw=,RAK4630-FDE9,-109,22.34354,114.19725,2022-12-15T06:58:43.927996952Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T06:59:13.222602957Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T06:59:13.225364019Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T06:59:20.725552750Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T06:59:20.725552750Z
ZH/a//4Af4Y=,RAK4630-FDE9,-114,22.3333869,114.22715,2022-12-15T06:59:20.725552750Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T06:59:20.725552750Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T06:59:20.725552750Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34525,114.19842,2022-12-15T06:59:20.725552750Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T06:59:20.725552750Z
ZH/a//4Aaqg=,RAK4630-FDE9,-110,0,0,2022-12-15T06:59:20.725552750Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T06:59:20.725552750Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T06:59:20.725552750Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T06:59:20.725552750Z
cnb/AC4HAhU=,RAK4630-FDE9,-111,22.3182848,114.180096,2022-12-15T06:59:28.275495732Z
y01BuvE4WuY=,RAK4630-FDE9,-90,22.3625704,114.119536,2022-12-15T06:59:28.275495732Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T06:59:28.275495732Z
ZH/a//4Aapw=,RAK4630-FDE9,-97,22.34472,114.19808,2022-12-15T06:59:35.717246816Z
ZH/a//4Aap8=,RAK4630-FDE9,-108,0,0,2022-12-15T06:59:35.717246816Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T06:59:35.717246816Z
ZH/a//4Af7A=,RAK4630-FDE9,-104,22.33821,114.19698,2022-12-15T06:59:35.717246816Z
y01BuvE4WuY=,RAK4630-FDE9,-96,22.3625704,114.119536,2022-12-15T06:59:43.193862727Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-15T06:59:43.193862727Z
ZH/a//4Ax58=,RAK4630-FDE9,-119,22.34953,114.17015,2022-12-15T06:59:43.193862727Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T06:59:43.193862727Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T06:59:43.193862727Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T06:59:43.193862727Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34472,114.19808,2022-12-15T06:59:43.193862727Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T06:59:43.193862727Z
ZH/a//4Aaqg=,RAK4630-FDE9,-110,0,0,2022-12-15T06:59:43.193862727Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T06:59:43.193862727Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T06:59:50.753706651Z
cnb/AC4HAhU=,RAK4630-FDE9,-117,22.3182848,114.180096,2022-12-15T06:59:50.753706651Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.343952178955078,114.1972885131836,2022-12-15T06:59:50.753706651Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T06:59:50.753706651Z
ZH/a//4Af4Y=,RAK4630-FDE9,-116,22.3333869,114.22715,2022-12-15T06:59:50.753706651Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34472,114.19808,2022-12-15T06:59:50.753706651Z
ZH/a//4Af7A=,RAK4630-FDE9,-111,22.33821,114.19698,2022-12-15T06:59:50.753706651Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T06:59:58.273959437Z
ZH/a//4Af7A=,RAK4630-FDE9,-106,22.33821,114.19698,2022-12-15T06:59:58.273959437Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-15T06:59:58.273959437Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T06:59:58.273959437Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T06:59:58.273959437Z
ZH/a//4Aaqg=,RAK4630-FDE9,-99,0,0,2022-12-15T06:59:58.273959437Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.343955993652344,114.19727325439453,2022-12-15T06:59:58.273959437Z
ZH/a//4Af74=,RAK4630-FDE9,-97,22.33469,114.20896,2022-12-15T07:00:05.745113564Z
ZH/a//4Aap8=,RAK4630-FDE9,-104,0,0,2022-12-15T07:00:05.745113564Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T07:00:05.745113564Z
ZH/a//4Ax58=,RAK4630-FDE9,-100,22.34953,114.17015,2022-12-15T07:00:05.745113564Z
ZH/a//4Aapw=,RAK4630-FDE9,-94,22.34472,114.19808,2022-12-15T07:00:05.745113564Z
ZH/a//4Af7A=,RAK4630-FDE9,-101,22.33821,114.19698,2022-12-15T07:00:05.745113564Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T07:00:13.403703594Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T07:00:20.726666866Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.343955993652344,114.19727325439453,2022-12-15T07:00:20.726666866Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T07:00:20.726666866Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T07:00:20.726666866Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T07:00:20.726666866Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34472,114.19808,2022-12-15T07:00:20.726666866Z
cnb/AC4HAhU=,RAK4630-FDE9,-113,22.3182848,114.180096,2022-12-15T07:00:20.726666866Z
AIAAAKAAccc=,RAK4630-FDE9,-103,22.362311,114.1196039,2022-12-15T07:00:28.264353865Z
ZH/a//4Af7A=,RAK4630-FDE9,-113,22.33821,114.19698,2022-12-15T07:00:28.264353865Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T07:00:28.264353865Z
ZH/a//4Aass=,RAK4630-FDE9,-104,22.31696,114.21668,2022-12-15T07:00:28.264353865Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:00:35.692792606Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T07:00:35.692792606Z
ZH/a//4Aap8=,RAK4630-FDE9,-105,0,0,2022-12-15T07:00:35.692792606Z
ZH/a//4Ax58=,RAK4630-FDE9,-113,22.34953,114.17015,2022-12-15T07:00:35.692792606Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T07:00:43.249225130Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.343961715698242,114.19725036621094,2022-12-15T07:00:43.249225130Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T07:00:43.249225130Z
y01BuvE4WuY=,RAK4630-FDE9,-93,22.3625704,114.119536,2022-12-15T07:00:43.249225130Z
cnb/AC4HAhU=,RAK4630-FDE9,-111,22.3182848,114.180096,2022-12-15T07:00:43.249225130Z
cnb/AC4HAhU=,RAK4630-FDE9,-118,22.3182848,114.180096,2022-12-15T07:00:50.690611909Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T07:00:50.690611909Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T07:00:50.690611909Z
rB8J//4GUl0=,RAK4630-FDE9,-114,22.268059103760965,114.22422051048666,2022-12-15T07:00:50.690611909Z
cHb/AFQIAEo=,RAK4630-FDE9,-112,22.31186294555664,114.18965911865234,2022-12-15T07:00:50.690611909Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:00:50.690611909Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:00:50.690611909Z
ZH/a//4Aaqg=,RAK4630-FDE9,-109,0,0,2022-12-15T07:00:50.690611909Z
ZH/a//4Aapw=,RAK4630-FDE9,-105,22.34305,114.197,2022-12-15T07:00:50.690611909Z
ZH/a//4Aass=,RAK4630-FDE9,-102,22.31696,114.21668,2022-12-15T07:00:50.690611909Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.343961715698242,114.19725036621094,2022-12-15T07:00:50.690611909Z
cnb/AC4IA/0=,RAK4630-FDE9,-102,22.329376220703125,114.1891098022461,2022-12-15T07:00:50.690611909Z
ZH/a//4Ax50=,RAK4630-FDE9,-109,22.35703,114.2196,2022-12-15T07:00:50.690611909Z
rB8J//4HAaA=,RAK4630-FDE9,-113,0,0,2022-12-15T07:00:50.690611909Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T07:00:58.306423774Z
ZH/a//4Aapw=,RAK4630-FDE9,-104,22.34305,114.197,2022-12-15T07:00:58.306423774Z
ZH/a//4Ax50=,RAK4630-FDE9,-102,22.35703,114.2196,2022-12-15T07:00:58.306423774Z
ZH/a//4Ab1A=,RAK4630-FDE9,-108,22.3428,114.20566,2022-12-15T07:00:58.306423774Z
ZH/a//4Aap8=,RAK4630-FDE9,-111,0,0,2022-12-15T07:00:58.306423774Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T07:01:05.698105210Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-15T07:01:05.698105210Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T07:01:05.698105210Z
ZH/a//4Aaqg=,RAK4630-FDE9,-108,0,0,2022-12-15T07:01:05.698105210Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34158,114.19597,2022-12-15T07:01:05.698105210Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.343965530395508,114.1972427368164,2022-12-15T07:01:05.698105210Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:01:05.698105210Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T07:01:13.214946542Z
cnb/AC4GLJE=,RAK4630-FDE9,-102,22.32423210144043,114.16493225097656,2022-12-15T07:01:13.214946542Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-15T07:01:13.214946542Z
ZH/a//4Af7A=,RAK4630-FDE9,-116,22.33821,114.19698,2022-12-15T07:01:13.214946542Z
ZH/a//4Aapw=,RAK4630-FDE9,-100,22.34158,114.19597,2022-12-15T07:01:13.214946542Z
y01BuvE4WuY=,RAK4630-FDE9,-89,22.3625704,114.119536,2022-12-15T07:01:13.214946542Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.343965530395508,114.1972427368164,2022-12-15T07:01:13.214946542Z
cnb/AC4HAhU=,RAK4630-FDE9,-115,22.3182848,114.180096,2022-12-15T07:01:13.214946542Z
cnb/AC4HAhU=,RAK4630-FDE9,-117,22.3182848,114.180096,2022-12-15T07:01:20.734072524Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T07:01:20.734072524Z
rB8J//4HAaA=,RAK4630-FDE9,-122,0,0,2022-12-15T07:01:20.734072524Z
ZH/a//4Af7A=,RAK4630-FDE9,-112,22.33821,114.19698,2022-12-15T07:01:20.734072524Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.343965530395508,114.1972427368164,2022-12-15T07:01:20.734072524Z
ZH/a//4Aass=,RAK4630-FDE9,-102,22.31696,114.21668,2022-12-15T07:01:20.734072524Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34158,114.19597,2022-12-15T07:01:20.734072524Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T07:01:20.734072524Z
y01BuvE4WuY=,RAK4630-FDE9,-88,22.3625704,114.119536,2022-12-15T07:01:20.734072524Z
ZH/a//4Af4Y=,RAK4630-FDE9,-113,22.3333869,114.22715,2022-12-15T07:01:20.734072524Z
cnb/AC4GKw0=,RAK4630-FDE9,-114,22.338403701782227,114.17169952392578,2022-12-15T07:01:28.199620597Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T07:01:28.199620597Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-15T07:01:28.199620597Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34158,114.19597,2022-12-15T07:01:28.199620597Z
ZH/a//4Ax50=,RAK4630-FDE9,-101,22.35701,114.21964,2022-12-15T07:01:28.199620597Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:01:28.199620597Z
cnb/AC4IA/g=,RAK4630-FDE9,-96,22.34396743774414,114.19723510742188,2022-12-15T07:01:28.199620597Z
cnb/AC4HAhU=,RAK4630-FDE9,-120,22.3182848,114.180096,2022-12-15T07:01:28.199620597Z
y01BuvE4WuY=,RAK4630-FDE9,-93,22.3625704,114.119536,2022-12-15T07:01:28.199620597Z
cnb/AC4HAWY=,RAK4630-FDE9,-115,22.3707136,114.11456,2022-12-15T07:01:28.199620597Z
ZH/a//4Aass=,RAK4630-FDE9,-105,22.31696,114.21668,2022-12-15T07:01:28.199620597Z
ZH/a//4Ax58=,RAK4630-FDE9,-120,22.34953,114.17015,2022-12-15T07:01:28.199620597Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T07:01:28.199620597Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:01:35.836387353Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34198,114.19617,2022-12-15T07:01:35.836387353Z
cnb/AC4IA/g=,RAK4630-FDE9,-93,22.34396743774414,114.19723510742188,2022-12-15T07:01:35.836387353Z
cnb/AC4HAhU=,RAK4630-FDE9,-117,22.3182848,114.180096,2022-12-15T07:01:35.836387353Z
ZH/a//4Aap8=,RAK4630-FDE9,-107,0,0,2022-12-15T07:01:35.836387353Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:01:43.334845090Z
cnb/AC4IA/g=,RAK4630-FDE9,-94,22.34396743774414,114.19723510742188,2022-12-15T07:01:43.334845090Z
ZH/a//4Ax50=,RAK4630-FDE9,-119,22.357,114.21967,2022-12-15T07:01:43.334845090Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T07:01:43.334845090Z
cnb/AC4HAWY=,RAK4630-FDE9,-111,22.3707136,114.11456,2022-12-15T07:01:43.334845090Z
AIAAAKAAccc=,RAK4630-FDE9,-108,22.362311,114.1196039,2022-12-15T07:01:43.334845090Z
cnb/AC4GLJE=,RAK4630-FDE9,-106,22.32423210144043,114.16493225097656,2022-12-15T07:01:43.334845090Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34198,114.19617,2022-12-15T07:01:43.334845090Z
ZH/a//4Aaqg=,RAK4630-FDE9,-107,0,0,2022-12-15T07:01:43.334845090Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T07:01:43.334845090Z
ZH/a//4Aass=,RAK4630-FDE9,-102,22.31696,114.21668,2022-12-15T07:01:43.334845090Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-15T07:01:43.334845090Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-15T07:01:43.334845090Z
ZH/a//4Aap8=,RAK4630-FDE9,-109,0,0,2022-12-15T07:01:43.334845090Z
cnb/AC4HAhU=,RAK4630-FDE9,-117,22.3182848,114.180096,2022-12-15T07:01:50.698387410Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T07:01:50.698387410Z
rB8J//4HAaA=,RAK4630-FDE9,-124,0,0,2022-12-15T07:01:50.698387410Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.34396743774414,114.19723510742188,2022-12-15T07:01:50.698387410Z
ZH/a//4Af7A=,RAK4630-FDE9,-105,22.33821,114.19698,2022-12-15T07:01:50.698387410Z
rB8J//4GUl0=,RAK4630-FDE9,-118,22.268059103760965,114.22422051048666,2022-12-15T07:01:50.698387410Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34198,114.19617,2022-12-15T07:01:50.698387410Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T07:01:50.698387410Z
ZH/a//4Aapw=,RAK4630-FDE9,-90,22.34198,114.19617,2022-12-15T07:01:58.194935453Z
y01BuvE4WuY=,RAK4630-FDE9,-89,22.3625704,114.119536,2022-12-15T07:01:58.194935453Z
cnb/AC4HAhU=,RAK4630-FDE9,-119,22.3182848,114.180096,2022-12-15T07:01:58.194935453Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T07:01:58.194935453Z
ZH/a//4Aap8=,RAK4630-FDE9,-104,0,0,2022-12-15T07:02:05.704908122Z
cnb/AC4HAhU=,RAK4630-FDE9,-118,22.3182848,114.180096,2022-12-15T07:02:05.704908122Z
ZH/a//4Af7A=,RAK4630-FDE9,-107,22.33821,114.19698,2022-12-15T07:02:05.704908122Z
ZH/a//4Aapw=,RAK4630-FDE9,-90,22.34287,114.19678,2022-12-15T07:02:05.704908122Z
ZH/a//4Aapw=,RAK4630-FDE9,-101,22.34287,114.19678,2022-12-15T07:02:13.196100431Z
ZH/a//4Ax58=,RAK4630-FDE9,-114,22.34953,114.17015,2022-12-15T07:02:13.196100431Z
ZH/a//4Ax50=,RAK4630-FDE9,-107,22.357,114.21969,2022-12-15T07:02:13.196100431Z
ZH/a//4Af7A=,RAK4630-FDE9,-110,22.33821,114.19698,2022-12-15T07:02:13.196100431Z
ZH/a//4Aap8=,RAK4630-FDE9,-110,0,0,2022-12-15T07:02:13.196100431Z
AIAAAKAAccc=,RAK4630-FDE9,-101,22.362311,114.1196039,2022-12-15T07:02:13.196100431Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T07:02:13.196100431Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T07:02:13.196100431Z
cnb/AC4GLJE=,RAK4630-FDE9,-102,22.32423210144043,114.16493225097656,2022-12-15T07:02:13.196100431Z
cnb/AC4IA/g=,RAK4630-FDE9,-94,22.343961715698242,114.19725036621094,2022-12-15T07:02:13.196100431Z
ZH/a//4Aass=,RAK4630-FDE9,-103,22.31696,114.21668,2022-12-15T07:02:20.779902929Z
ZH/a//4Af7A=,RAK4630-FDE9,-109,22.33821,114.19698,2022-12-15T07:02:20.779902929Z
cnb/AC4HAhU=,RAK4630-FDE9,-117,22.3182848,114.180096,2022-12-15T07:02:20.779902929Z
ZH/a//4Aapw=,RAK4630-FDE9,-93,22.34287,114.19678,2022-12-15T07:02:20.779902929Z
cnb/AC4HAWY=,RAK4630-FDE9,-113,22.3707136,114.11456,2022-12-15T07:02:28.302191705Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34287,114.19678,2022-12-15T07:02:28.302191705Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.343961715698242,114.19727325439453,2022-12-15T07:02:28.302191705Z
cnb/AC4HAhU=,RAK4630-FDE9,-120,22.3182848,114.180096,2022-12-15T07:02:28.302191705Z
ZH/a//4Af7A=,RAK4630-FDE9,-115,22.33821,114.19698,2022-12-15T07:02:28.302191705Z
ZH/a//4Aap8=,RAK4630-FDE9,-113,0,0,2022-12-15T07:02:28.302191705Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T07:02:28.302191705Z
ZH/a//4Aap8=,RAK4630-FDE9,-108,0,0,2022-12-15T07:02:35.714898985Z
ZH/a//4Ax58=,RAK4630-FDE9,-115,22.34953,114.17015,2022-12-15T07:02:35.714898985Z
cnb/AC4IA/g=,RAK4630-FDE9,-95,22.343961715698242,114.19727325439453,2022-12-15T07:02:43.221352102Z
ZH/a//4Af7A=,RAK4630-FDE9,-116,22.33821,114.19698,2022-12-15T07:02:43.221352102Z
ZH/a//4Aapw=,RAK4630-FDE9,-102,22.34287,114.19678,2022-12-15T07:02:43.221352102Z
cnb/AC4HAWY=,RAK4630-FDE9,-110,22.3707136,114.11456,2022-12-15T07:02:43.221352102Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T07:02:43.221352102Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T07:02:43.221352102Z
ZH/a//4Aap8=,RAK4630-FDE9,-108,0,0,2022-12-15T07:02:43.221352102Z
cnb/AC4IA/g=,RAK4630-FDE9,-97,22.343961715698242,114.19727325439453,2022-12-15T07:02:50.739205203Z
ZH/a//4Aapw=,RAK4630-FDE9,-103,22.34287,114.19678,2022-12-15T07:02:50.739205203Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T07:02:50.739205203Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-15T07:02:50.739205203Z
ZH/a//4Af7A=,RAK4630-FDE9,-110,22.33821,114.19698,2022-12-15T07:02:50.739205203Z
cnb/AC4HAhU=,RAK4630-FDE9,-113,22.3182848,114.180096,2022-12-15T07:02:50.739205203Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T07:02:50.739205203Z
ZH/a//4Aass=,RAK4630-FDE9,-101,22.31696,114.21668,2022-12-15T07:02:50.739205203Z
rB8J//4HAaA=,RAK4630-FDE9,-123,0,0,2022-12-15T07:02:50.739205203Z
ZH/a//4Aaqg=,RAK4630-FDE9,-109,0,0,2022-12-15T07:02:50.739205203Z
